SONY,,,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,Days
2022-09-14,72.129997,72.540001,71.510002,72.040001,72.040001,516200,1150
2022-09-15,72.260002,73.419998,71.629997,71.860001,71.860001,778800,1151
2022-09-16,71.800003,72.580002,71.660004,71.879997,71.879997,645700,1152
2022-09-19,71.32,72.550003,71.220001,72.480003,72.480003,588700,1153
2022-09-20,71.330002,71.800003,70.769997,71.169998,71.169998,630000,1154
2022-09-21,70.879997,71.489998,69.910004,69.910004,69.910004,658500,1155
2022-09-22,70.25,70.650002,69.040001,69.379997,69.379997,769400,1156
2022-09-23,68.519997,68.739998,67.779999,68.43,68.43,734400,1157
2022-09-26,67.389999,68.010002,66.550003,66.699997,66.699997,911500,1158
2022-09-27,66.589996,66.970001,65.43,65.889999,65.889999,1033000,1159
2022-09-28,65.580002,67.290001,65.580002,66.989998,66.989998,1546500,1160
2022-09-29,65.949997,66.050003,64.5,65.07,65.07,856700,1161
2022-09-30,64.339996,65.43,63.93,64.050003,64.050003,923900,1162
2022-10-03,65.459999,66.5,65.300003,66.160004,66.160004,1746300,1163
2022-10-04,67.739998,68.470001,67.419998,68.239998,68.239998,1144500,1164
2022-10-05,67.220001,68.050003,66.720001,67.610001,67.610001,635000,1165
2022-10-06,67.940002,68.389999,67.209999,67.410004,67.410004,859600,1166
2022-10-07,67.480003,67.93,66.190002,66.410004,66.410004,804500,1167
2022-10-10,66.309998,66.410004,65.040001,65.620003,65.620003,743200,1168
2022-10-11,64.970001,65.269997,63.91,64.169998,64.169998,884900,1169
2022-10-12,63.490002,63.82,63.09,63.169998,63.169998,786700,1170
2022-10-13,61.790001,65.690002,61.720001,65.169998,65.169998,948400,1171
2022-10-14,65.889999,66.18,64.150002,64.230003,64.230003,740900,1172
2022-10-17,65.07,66.339996,65.07,66.089996,66.089996,897500,1173
2022-10-18,65.82,65.949997,64.699997,65.269997,65.269997,952400,1174
2022-10-19,64.860001,65.57,64.279999,64.629997,64.629997,725200,1175
2022-10-20,64.709999,65.940002,64.449997,64.730003,64.730003,512400,1176
2022-10-21,63.939999,65.07,63.34,65.040001,65.040001,1009300,1177
2022-10-24,64.910004,65.360001,64.099998,65.139999,65.139999,926700,1178
2022-10-25,66.089996,67.349998,66.029999,67.239998,67.239998,837600,1179
2022-10-26,66.849998,68.18,66.769997,67.32,67.32,718300,1180
2022-10-27,67.239998,67.959999,66.709999,66.860001,66.860001,571000,1181
2022-10-28,66.82,67.870003,66.709999,67.849998,67.849998,731700,1182
2022-10-31,67.18,67.669998,66.669998,67.470001,67.470001,1005900,1183
2022-11-01,70.599998,74.389999,70.57,74.010002,74.010002,3487100,1184
2022-11-02,72.879997,73.57,71.370003,71.370003,71.370003,2000500,1185
2022-11-03,71.010002,72.32,70.510002,72.129997,72.129997,1256200,1186
2022-11-04,73.550003,75.5,73.5,74.589996,74.589996,1397600,1187
2022-11-07,74.599998,75.5,74.410004,75.5,75.5,1856900,1188
2022-11-08,76.699997,78.839996,76.160004,76.809998,76.809998,1596600,1189
2022-11-09,76.25,76.599998,75.269997,75.480003,75.480003,771000,1190
2022-11-10,78.330002,80.559998,78.220001,80.5,80.5,1401900,1191
2022-11-11,82.400002,83.190002,81.589996,83.089996,83.089996,1136400,1192
2022-11-14,82.800003,83.269997,82.32,82.419998,82.419998,620400,1193
2022-11-15,83.849998,84.080002,82.540001,82.68,82.68,913200,1194
2022-11-16,81.650002,81.650002,80.870003,81.139999,81.139999,851400,1195
2022-11-17,79.459999,80.879997,79,80.830002,80.830002,608600,1196
2022-11-18,80.919998,81.089996,80.099998,80.389999,80.389999,371800,1197
2022-11-21,79.129997,79.720001,78.940002,79.089996,79.089996,720900,1198
2022-11-22,80.839996,81.339996,80.5,81.239998,81.239998,625200,1199
2022-11-23,81.510002,82.220001,81.230003,82.199997,82.199997,659600,1200
2022-11-25,82.779999,83.779999,82.779999,82.889999,82.889999,416900,1201
2022-11-28,83.330002,84.169998,82.010002,82.169998,82.169998,1120300,1202
2022-11-29,81.82,82.790001,81.809998,82.230003,82.230003,750500,1203
2022-11-30,81.099998,83.089996,80.300003,83.07,83.07,937800,1204
2022-12-01,82.900002,84.190002,82.870003,83.940002,83.940002,827800,1205
2022-12-02,82.760002,83.089996,81.910004,82.790001,82.790001,706200,1206
2022-12-05,81.82,82.599998,81.360001,81.610001,81.610001,1048600,1207
2022-12-06,80.889999,80.889999,78.93,79.470001,79.470001,718500,1208
2022-12-07,79.139999,79.400002,78.669998,79.040001,79.040001,480800,1209
2022-12-08,78.43,79.389999,77.889999,79.190002,79.190002,1035000,1210
2022-12-09,79.480003,80.940002,79.480003,80.379997,80.379997,1016000,1211
2022-12-12,80.050003,80.190002,79.5,80.18,80.18,894000,1212
2022-12-13,82.300003,83.050003,80.529999,80.989998,80.989998,776900,1213
2022-12-14,82.230003,82.650002,80.599998,81.230003,81.230003,657800,1214
2022-12-15,80.379997,80.650002,78.459999,78.669998,78.669998,625300,1215
2022-12-16,78,78.900002,77.860001,78.370003,78.370003,618600,1216
2022-12-19,78.309998,78.599998,77.370003,77.690002,77.690002,994400,1217
2022-12-20,77.470001,78.290001,77.269997,77.5,77.5,785800,1218
2022-12-21,77.5,77.699997,77.019997,77.419998,77.419998,627600,1219
2022-12-22,77.050003,77.050003,76.199997,76.769997,76.769997,684300,1220
2022-12-23,76.93,77.209999,76.18,76.940002,76.940002,617900,1221
2022-12-27,76.209999,76.290001,75.389999,75.540001,75.540001,704100,1222
2022-12-28,76.010002,76.25,74.809998,74.849998,74.849998,639100,1223
2022-12-29,75.730003,76.830002,75.720001,76.690002,76.690002,574500,1224
2022-12-30,75.57,76.32,75.43,76.279999,76.279999,413500,1225
2023-01-03,77.150002,77.68,76.389999,76.650002,76.650002,660600,1226
2023-01-04,77.989998,78.389999,77.489998,77.800003,77.800003,596400,1227
2023-01-05,77.779999,78.110001,77.309998,77.5,77.5,541000,1228
2023-01-06,79.230003,81.639999,79.099998,81.389999,81.389999,896700,1229
2023-01-09,81.68,83.339996,81.629997,82.620003,82.620003,918000,1230
2023-01-10,81.440002,82.160004,81.110001,82.080002,82.080002,796100,1231
2023-01-11,83.93,84.5,83.790001,84.290001,84.290001,721600,1232
2023-01-12,84.650002,86.150002,84.339996,86.07,86.07,1113100,1233
2023-01-13,84.190002,85.93,84.160004,85.75,85.75,994400,1234
2023-01-17,86.279999,87.720001,86.279999,86.760002,86.760002,891000,1235
2023-01-18,88,88.290001,86.610001,86.68,86.68,710300,1236
2023-01-19,88.279999,88.790001,87.559998,87.970001,87.970001,848600,1237
2023-01-20,88.400002,89.339996,88.139999,89.290001,89.290001,541000,1238
2023-01-23,88.129997,89.190002,88,88.910004,88.910004,609800,1239
2023-01-24,89.010002,89.989998,88,89.309998,89.309998,693100,1240
2023-01-25,88.959999,89.690002,88.730003,89.550003,89.550003,575700,1241
2023-01-26,88.900002,89.169998,88.099998,89.129997,89.129997,603900,1242
2023-01-27,89.480003,91,89.330002,90.610001,90.610001,853800,1243
2023-01-30,89.290001,89.870003,89.029999,89.330002,89.330002,704600,1244
2023-01-31,88.900002,89.720001,88.870003,89.459999,89.459999,794100,1245
2023-02-01,88.889999,90.110001,88.279999,89.550003,89.550003,965400,1246
2023-02-02,92,95.230003,91.82,93.800003,93.800003,1614200,1247
2023-02-03,93.57,94.75,93.019997,93.129997,93.129997,1055300,1248
2023-02-06,90.860001,90.870003,89.519997,90.120003,90.120003,980100,1249
2023-02-07,90.489998,91.760002,90.129997,91.370003,91.370003,924200,1250
2023-02-08,90.760002,91.480003,90.220001,90.419998,90.419998,662600,1251
2023-02-09,91.599998,92.050003,89.989998,90.120003,90.120003,472900,1252
2023-02-10,89.800003,90.709999,89.690002,90.120003,90.120003,509000,1253
2023-02-13,88.739998,89.75,88.470001,89.639999,89.639999,504700,1254
2023-02-14,89.080002,89.68,88.599998,89.339996,89.339996,507300,1255
2023-02-15,87.699997,88.440002,87.449997,88.419998,88.419998,588500,1256
2023-02-16,87.419998,88.379997,87.32,87.540001,87.540001,679900,1257
2023-02-17,85.610001,85.610001,84.389999,85.059998,85.059998,844700,1258
